,total_passes,successful_passes,pass_completion_pct,passes_into_final_third,progressive_carries,total_pressured_receipts,successful_pressured_receipts,pressure_receipt_pct,total_pressures,final_third_pressures,counterpressures,high_ball_recoveries,avg_defensive_distance,successful_long_passes,total_pass_distance,total_forward_distance,pass_directness_ratio,explosive_carries,total_shots,total_xg,avg_shot_quality,touches_in_box,aerial_duels_won,avg_receipt_distance_from_goal,minutes_played,total_passes_per90,successful_passes_per90,passes_into_final_third_per90,progressive_carries_per90,total_pressured_receipts_per90,successful_pressured_receipts_per90,total_pressures_per90,final_third_pressures_per90,counterpressures_per90,high_ball_recoveries_per90,successful_long_passes_per90,total_pass_distance_per90,total_forward_distance_per90,explosive_carries_per90,total_shots_per90,total_xg_per90,touches_in_box_per90,aerial_duels_won_per90,team_name,primary_position,competition,season
Ali Adnan Kadhim Al Tameemi,1002.0,647.0,0.6457085828343313,73.0,71.0,51.0,49.0,0.9607843137254902,241.6950856959928,49.61988498615756,53.51602464615878,39.655366893191406,32.932432432432435,59.0,20239.845906924653,10765.7,0.5319062234716291,75.0,23.0,0.4718176303,0.02051381001304348,48.0,59.0,59.28396396487286,1974,45.6838905775076,29.498480243161094,3.3282674772036476,3.237082066869301,2.325227963525836,2.2340425531914896,11.019532782492073,2.2623047866029284,2.4399403334114944,1.807995451057359,2.689969604863222,922.789327063434,490.8373860182371,3.419452887537994,1.0486322188449848,0.02151144211094225,2.188449848024316,2.689969604863222,Udinese,Left Wing Back,Serie A,2015/2016
Aljaž Struna,926.0,694.0,0.7494600431965442,70.0,78.0,27.0,25.0,0.9259259259259259,215.34097383876315,13.245516311311512,26.74415763876114,17.96495691058287,31.853956834532372,63.0,18165.900493093584,10431.0,0.5742077032716169,63.0,7.0,0.731786747,0.10454096385714286,33.0,32.0,70.67911453156086,1907,43.702149973780806,32.753015207131625,3.3036182485579446,3.68117461982171,1.274252753015207,1.1798636601992658,10.162919583371098,0.6251161342517232,1.262178388824595,0.847847992633696,2.97325642370215,857.3314338638818,492.28631358154166,2.97325642370215,0.33036182485579446,0.03453634359202937,1.5574200314630309,1.5102254850550603,Palermo,Right Back,Serie A,2015/2016
Allan Marques Loureiro,1861.0,1585.0,0.8516926383664697,140.0,140.0,202.0,193.0,0.9554455445544554,1278.460275898829,304.9576324489584,345.9359193676843,164.70188469912023,54.28534031413613,114.0,29763.033837220937,10947.199999999999,0.3678119663429503,111.0,29.0,2.406871817,0.08299557989655172,91.0,25.0,57.806936896732296,2896,57.834944751381215,49.25759668508287,4.350828729281768,4.350828729281768,6.277624309392265,5.997928176795581,39.731154983043716,9.47727448909056,10.750770974824443,5.118497797969897,3.5428176795580106,924.9561620683302,340.20994475138116,3.449585635359116,0.901243093922652,0.07479919320787293,2.8280386740331496,0.7769337016574586,Napoli,Right Center Midfield,Serie A,2015/2016
Amadou Diawara,1662.0,1387.0,0.8345367027677497,129.0,80.0,71.0,69.0,0.971830985915493,498.0145182290763,46.844803847180046,113.9703339453385,92.06400935464511,40.99081632653061,208.0,35015.34985453642,15052.2,0.42987432833117645,88.0,20.0,0.501150056,0.0250575028,11.0,28.0,65.72428802775316,2924,51.15595075239398,42.691518467852255,3.9705882352941178,2.462380300957592,2.185362517099863,2.1238030095759233,15.328764240977042,1.4418715274439824,3.507978815006999,2.8337075382756702,6.40218878248974,1077.7638464118597,463.30300957592345,2.7086183310533514,0.615595075239398,0.015425275321477427,0.3385772913816689,0.8618331053351573,Bologna,Center Defensive Midfield,Serie A,2015/2016
Anderson Hernanes de Carvalho Andrade,671.0,592.0,0.8822652757078987,64.0,47.0,58.0,58.0,1.0,205.28350660693815,52.45802714154793,49.75969567579304,51.246931741912995,53.948484848484846,95.0,13822.366678074548,4328.5,0.3131518719486726,40.0,33.0,1.003453807,0.030407691121212124,27.0,18.0,58.583432589440896,952,63.43487394957984,55.96638655462185,6.050420168067227,4.44327731092437,5.483193277310924,5.483193277310924,19.407054196034068,4.959267271784993,4.704172910526653,4.844772958794295,8.98109243697479,1306.7363456162914,409.2069327731092,3.781512605042017,3.119747899159664,0.09486433049369748,2.552521008403361,1.7016806722689075,Juventus,Center Defensive Midfield,Serie A,2015/2016
Andrea Barzagli,1959.0,1726.0,0.8810617662072486,135.0,76.0,36.0,35.0,0.9722222222222222,293.3498627598145,11.992940020926767,42.07195907032051,52.27709023640676,27.626315789473683,289.0,43062.432132196984,19607.5,0.4553272778417881,60.0,4.0,0.687415627,0.17185390675,12.0,56.0,76.25273338376947,2833,62.23438051535475,54.83233321567243,4.288739851747264,2.4144016943169784,1.143663960465937,1.1118955171196612,9.319268495723017,0.3809970356100985,1.3365606481923211,1.660761779483448,9.181080127073773,1368.0264355445565,622.8997529121073,1.906106600776562,0.12707377338510412,0.02183812440169432,0.3812213201553124,1.7790328273914577,Juventus,Right Center Back,Serie A,2015/2016
Andrea Belotti,536.0,406.0,0.7574626865671642,33.0,86.0,157.0,149.0,0.9490445859872612,490.9890518033146,142.76844715812,91.89945000718525,58.110203529526714,64.33218390804598,33.0,8034.233967813734,2584.8,0.32172326700405673,100.0,73.0,13.219333724,0.18108676334246576,379.0,52.0,44.383843619624,2683,17.979873276183376,13.61908311591502,1.106969809914275,2.8848304137159895,5.2664927320164,4.998136414461423,16.470001737718345,4.789101842799404,3.0827247486569784,1.9492800289442431,1.106969809914275,269.5046802471994,86.70592620201268,3.354453969437197,2.4487513976891537,0.4434364648378681,12.713380544166977,1.7443160641073425,Torino,Right Center Forward,Serie A,2015/2016
Andrea Bertolacci,987.0,807.0,0.817629179331307,107.0,75.0,92.0,84.0,0.9130434782608695,505.87545954128166,101.14106118694222,127.1683760927731,83.09871530342383,51.847580645161294,67.0,17637.16458133237,7912.9,0.44864921249162787,78.0,18.0,1.720157875,0.09556432638888888,97.0,21.0,57.00300312531859,1878,47.30031948881789,38.674121405750796,5.127795527156549,3.594249201277955,4.4089456869009584,4.025559105431309,24.243232885364936,4.847015711834292,6.0943311226568575,3.982366548087404,3.210862619808307,845.2315294568228,379.21246006389777,3.7380191693290734,0.8626198083067093,0.08243568091054312,4.648562300319489,1.0063897763578273,AC Milan,Left Defensive Midfield,Serie A,2015/2016
Andrea Consigli,1316.0,928.0,0.7051671732522796,19.0,32.0,49.0,49.0,1.0,1.4504366697569933,0.0,0.0,0.0,0.0,384.0,52437.97803305528,41228.1,0.7862259672562332,15.0,0.0,0.0,0.0,0.0,0.0,109.30912272164186,3461,34.221323316960415,24.131753828373302,0.4940768563998844,0.8321294423577001,1.2741982086102284,1.2741982086102284,0.03771722053687645,0.0,0.0,0.0,9.9855533082924,1363.5995443441132,1072.0973707021092,0.3900606761051719,0.0,0.0,0.0,0.0,Sassuolo,Goalkeeper,Serie A,2015/2016
Andrea Conti,431.0,325.0,0.7540603248259861,15.0,25.0,21.0,21.0,1.0,129.2104335233681,21.138223073746566,32.570934471119116,11.517445557268452,40.385714285714286,21.0,7629.894509330723,4091.1,0.5361935207619092,27.0,5.0,1.834380497,0.3668760994,33.0,23.0,62.93312423073644,845,45.905325443786985,34.61538461538462,1.5976331360946745,2.662721893491124,2.2366863905325443,2.2366863905325443,13.762058008406068,2.251408374718569,3.4690936123085447,1.2267101776972316,2.2366863905325443,812.6514862009054,435.73846153846154,2.8757396449704142,0.5325443786982248,0.19537780441420116,3.5147928994082838,2.4497041420118344,Atalanta,Right Back,Serie A,2015/2016
Andrea Costa,1384.0,1178.0,0.8511560693641619,45.0,87.0,19.0,19.0,1.0,119.44191873381726,3.8205831080417494,15.015901240767514,15.787963252424525,32.108296943231444,120.0,27777.43061822147,15116.8,0.5442116014172911,60.0,7.0,0.7979628756,0.11399469651428572,32.0,96.0,78.66412517823076,2177,57.21635277905374,48.700045934772625,1.8603582912264582,3.596692696371153,0.7854846118511714,0.7854846118511714,4.937883640810084,0.15794785471922712,0.6207768082999892,0.6526948519605913,4.9609554432705565,1148.3549635461334,624.9480937069361,2.4804777216352782,0.28938906752411575,0.03298881892696371,1.3229214515388148,3.9687643546164444,Empoli,Left Center Back,Serie A,2015/2016
Andrea Lazzari,188.0,128.0,0.6808510638297872,24.0,8.0,12.0,11.0,0.9166666666666666,46.810552954105646,8.639349936440421,9.138434573796022,10.812521001747475,55.725,33.0,4490.745340036715,2050.6,0.4566279859421365,8.0,10.0,1.5023043305,0.15023043305,6.0,4.0,54.7317282618085,363,46.611570247933884,31.735537190082646,5.950413223140496,1.9834710743801653,2.975206611570248,2.7272727272727275,11.605922220026192,2.141987587547212,2.265727580280006,2.680790331011771,8.181818181818182,1113.407935546293,508.41322314049586,1.9834710743801653,2.479338842975207,0.3724721480578512,1.487603305785124,0.9917355371900827,Carpi,Left Center Midfield,Serie A,2015/2016
Andrea Masiello,1281.0,970.0,0.7572209211553473,84.0,48.0,21.0,21.0,1.0,260.7744010244189,21.056503654468337,34.33142010269689,23.99806820340104,26.448458149779736,177.0,30251.16510640441,17482.3,0.5779050141873332,50.0,4.0,0.136470596,0.034117649,34.0,34.0,73.34509785605758,2485,46.394366197183096,35.1307847082495,3.04225352112676,1.738430583501006,0.76056338028169,0.76056338028169,9.444545711145958,0.7626097903026762,1.2433914725322817,0.8691453272861543,6.41046277665996,1095.6156376564977,633.1617706237424,1.8108651911468814,0.1448692152917505,0.004942597038229376,1.2313883299798793,1.2313883299798793,Atalanta,Right Back,Serie A,2015/2016
Andrea Poli,277.0,237.0,0.855595667870036,26.0,10.0,24.0,24.0,1.0,184.8446457517214,44.472757713842526,38.75079582153198,27.673001731865845,49.69285714285714,26.0,4531.055023478363,1559.1000000000001,0.34409204741970295,12.0,5.0,0.16672225,0.03334445,21.0,5.0,58.103976344803925,636,39.19811320754717,33.5377358490566,3.6792452830188678,1.4150943396226414,3.3962264150943393,3.3962264150943393,26.15726119128133,6.293314770826772,5.483603182292262,3.915990811113091,3.6792452830188678,641.1870316242967,220.62735849056605,1.6981132075471697,0.7075471698113207,0.023592771226415093,2.9716981132075473,0.7075471698113207,AC Milan,Right Center Midfield,Serie A,2015/2016
Andrea Ranocchia,668.0,549.0,0.8218562874251497,25.0,51.0,11.0,10.0,0.9090909090909091,152.10622387078323,5.246306901559612,25.58487953726499,9.613002595868302,28.400704225352115,120.0,16349.911799252232,8717.2,0.5331649556909955,35.0,9.0,0.978446637,0.108716293,41.0,69.0,78.95374047127603,1509,39.84095427435388,32.74353876739563,1.4910536779324055,3.0417495029821073,0.6560636182902585,0.5964214711729622,9.071941781557648,0.3129010080453049,1.5259371493398601,0.5733401150617278,7.157057654075547,975.143844885819,519.9125248508947,2.087475149105368,0.536779324055666,0.05835665827037773,2.445328031809145,4.11530815109344,Sampdoria,Center Back,Serie A,2015/2016
Andrea Rispoli,780.0,541.0,0.6935897435897436,55.0,78.0,30.0,29.0,0.9666666666666667,132.26457970207537,29.788229749095507,35.40932568572306,30.714199516414947,34.089,59.0,14812.264052015486,7705.4,0.5202040669097805,76.0,12.0,0.5604570035,0.04670475029166667,67.0,16.0,59.17765460664262,1482,47.368421052631575,32.85425101214575,3.340080971659919,4.7368421052631575,1.8218623481781377,1.7611336032388665,8.03226192522725,1.8090018066252331,2.150363908039862,1.865234788446252,3.582995951417004,899.5302055879849,467.93927125506065,4.615384615384615,0.728744939271255,0.03403585041497976,4.068825910931174,0.97165991902834,Palermo,Right Wing Back,Serie A,2015/2016
Angelo Esmael da Costa Júnior,149.0,95.0,0.6375838926174496,1.0,6.0,4.0,4.0,1.0,0.4848965307651328,0.0,0.0,0.0,0.0,45.0,6651.8329299397765,5600.8,0.8419934864555758,3.0,0.0,0.0,0.0,0.0,0.0,110.87826143967246,472,28.411016949152543,18.114406779661017,0.1906779661016949,1.1440677966101696,0.7627118644067796,0.7627118644067796,0.09245908425606345,0.0,0.0,0.0,8.580508474576272,1268.3579739291947,1067.949152542373,0.5720338983050848,0.0,0.0,0.0,0.0,Bologna,Goalkeeper,Serie A,2015/2016
Angelo Palombo,206.0,165.0,0.8009708737864077,18.0,6.0,7.0,7.0,1.0,64.71841868980214,5.890641409080749,18.971035728201834,6.584483070373894,37.21,27.0,4590.112243370008,2064.1,0.4496839925824038,8.0,1.0,0.0085331565,0.0085331565,0.0,7.0,66.44466049709447,403,46.00496277915633,36.848635235732004,4.01985111662531,1.3399503722084367,1.5632754342431763,1.5632754342431763,14.453244868690302,1.3155278581073633,4.236707730863933,1.4704800901579416,6.029776674937965,1025.0871014970244,460.9652605459057,1.7866004962779156,0.22332506203473945,0.0019056677047146402,0.0,1.5632754342431763,Sampdoria,Center Defensive Midfield,Serie A,2015/2016
Ante Rebić,292.0,199.0,0.6815068493150684,10.0,51.0,55.0,54.0,0.9818181818181818,177.94841396541997,62.43988962944089,43.06097037269763,29.658358297525325,52.34166666666667,7.0,4694.859813293226,1684.2,0.3587327560306028,43.0,17.0,1.246433034,0.07331959023529412,77.0,6.0,48.448222149624534,781,33.64916773367478,22.93213828425096,1.1523687580025608,5.87708066581306,6.338028169014085,6.222791293213828,20.506219278985654,7.195377806209578,4.962211694677063,3.41773655157142,0.8066581306017926,541.0209772040849,194.0819462227913,4.955185659411011,1.9590268886043534,0.14363504873239438,8.873239436619718,0.6914212548015365,Hellas Verona,Left Wing,Serie A,2015/2016
Anthony Mounier,725.0,488.0,0.6731034482758621,47.0,105.0,133.0,126.0,0.9473684210526315,380.595239177676,120.81712007866567,72.41198316137718,43.495189845120194,59.660902255639094,44.0,12712.796958976462,4823.8,0.37944443033001735,98.0,21.0,3.22623869,0.15363041380952383,162.0,13.0,49.76433284110239,1983,32.90468986384266,22.148260211800302,2.1331316187594553,4.765506807866868,6.036308623298034,5.718608169440242,17.273611460408894,5.483379126111906,3.286474273587467,1.9740630792036398,1.9969742813918308,576.9801948098243,218.9319213313162,4.447806354009077,0.9531013615733737,0.146425356580938,7.352496217851739,0.5900151285930408,Bologna,Right Wing,Serie A,2015/2016
Anton Ciprian Tătărușanu,1128.0,857.0,0.7597517730496454,6.0,19.0,36.0,36.0,1.0,7.508482356495113,0.0,0.0,0.0,0.0,268.0,39697.96087823693,30178.5,0.760202774458986,13.0,0.0,0.0,0.0,0.0,0.0,110.10378851567566,3440,29.511627906976745,22.421511627906977,0.1569767441860465,0.49709302325581395,0.9418604651162791,0.9418604651162791,0.19644285235016284,0.0,0.0,0.0,7.011627906976744,1038.6094415817802,789.5537790697675,0.34011627906976744,0.0,0.0,0.0,0.0,Fiorentina,Goalkeeper,Serie A,2015/2016
Antonio Candreva,1266.0,867.0,0.6848341232227488,65.0,159.0,131.0,127.0,0.9694656488549618,323.23041899996565,120.9021351263952,83.61844363182712,105.54027768603109,52.47659574468085,94.0,23932.357391670732,7212.3,0.3013618709584424,179.0,90.0,11.4448927553,0.1271654750588889,226.0,1.0,51.949199078703764,2247,50.70761014686248,34.72630173564753,2.60347129506008,6.36849132176235,5.246995994659546,5.086782376502003,12.946478731640815,4.842542127892998,3.3492033497394043,4.227247437357721,3.7650200267022695,958.5723921897488,288.87716955941255,7.1695594125500675,3.6048064085447264,0.45840691943791717,9.052069425901202,0.04005340453938585,Lazio,Right Wing,Serie A,2015/2016
Antonio Cassano,814.0,541.0,0.6646191646191646,53.0,41.0,136.0,129.0,0.9485294117647058,158.78260466432738,76.27666257403162,45.624741426857305,52.67610237063237,73.25161290322582,58.0,14148.296789034033,6094.4,0.4307514954537571,38.0,18.0,2.539242795,0.14106904416666666,176.0,9.0,46.28917032133292,1270,57.685039370078734,38.338582677165356,3.7559055118110236,2.905511811023622,9.637795275590552,9.141732283464567,11.252310566763358,5.405432780836886,3.2332493924544545,3.732952136501507,4.110236220472441,1002.6352055220968,431.88661417322834,2.6929133858267718,1.2755905511811023,0.17994633980314959,12.472440944881889,0.6377952755905512,Sampdoria,Center Forward,Serie A,2015/2016
Antonio Di Gaudio,392.0,268.0,0.6836734693877551,28.0,106.0,89.0,84.0,0.9438202247191011,198.60167221134992,69.37052773358818,34.27591676999824,31.623665621250918,55.208450704225356,15.0,6187.186576036504,2642.7000000000003,0.4271246660372907,90.0,36.0,3.19926777,0.08886854916666667,199.0,5.0,49.41535765322149,1573,22.42848061029879,15.33375715193897,1.6020343293070567,6.064844246662429,5.092180546726001,4.80610298792117,11.363096312156067,3.9690702454055535,1.9611141190717365,1.8093642122775477,0.8582326764144945,354.00304630850945,151.20343293070567,5.149396058486968,2.0597584233947868,0.18304774272091545,11.385886840432295,0.28607755880483154,Carpi,Left Midfield,Serie A,2015/2016
Antonio Di Natale,345.0,214.0,0.6202898550724638,13.0,5.0,60.0,57.0,0.95,100.12774654454891,48.12713151548918,16.586779808294228,21.684822482800747,60.11904761904762,38.0,7411.704664125734,2432.4,0.32818361095435256,10.0,33.0,4.6954843440000005,0.14228740436363638,210.0,12.0,37.8535498697854,1202,25.831946755407657,16.023294509151416,0.9733777038269551,0.37437603993344426,4.492512479201331,4.267886855241264,7.497085847761566,3.6035289820249803,1.2419385879754414,1.6236555935541324,2.8452579034941765,554.9529282623262,182.12645590682195,0.7487520798668885,2.470881863560732,0.35157536685524127,15.72379367720466,0.8985024958402662,Udinese,Right Center Forward,Serie A,2015/2016
Antonio Floro Flores,501.0,328.0,0.654690618762475,29.0,66.0,113.0,110.0,0.9734513274336283,193.05196647707606,66.23035465159371,39.30922682048392,38.501728254651255,62.93846153846153,41.0,9399.06507498296,3362.2000000000003,0.3577164295786191,65.0,59.0,3.7210794967,0.0630691440118644,144.0,36.0,47.24742254620082,1328,33.95331325301205,22.2289156626506,1.9653614457831325,4.47289156626506,7.658132530120482,7.454819277108434,13.08334110160907,4.488502950785719,2.6640289260870125,2.6093038726796784,2.778614457831325,636.9848318889054,227.85993975903617,4.40512048192771,3.998493975903614,0.25218159239683735,9.759036144578314,2.4397590361445785,Sassuolo,Left Wing,Serie A,2015/2016
Antonio Mirante,1111.0,668.0,0.6012601260126013,23.0,56.0,27.0,27.0,1.0,1.718264240534807,0.0,0.0,0.0,57.05,391.0,51704.670529643845,44150.6,0.8538996486726886,21.0,0.0,0.0,0.0,0.0,0.0,109.12532434841935,3089,32.3696989316931,19.46260925865976,0.6701197798640337,1.6315959857559081,0.7866623502751701,0.7866623502751701,0.05006273280936634,0.0,0.0,0.0,11.392036257688572,1506.4488014464055,1286.3561022984784,0.6118484946584656,0.0,0.0,0.0,0.0,Bologna,Goalkeeper,Serie A,2015/2016
Antonio Rüdiger,1569.0,1365.0,0.869980879541109,74.0,103.0,24.0,24.0,1.0,406.65552870819243,22.819026974418456,67.63686175375688,30.36260534969687,30.76478260869565,251.0,36161.64629584083,16874.3,0.46663528153420425,104.0,18.0,1.5747830846000002,0.08748794914444445,69.0,63.0,77.70562911235433,2742,51.49890590809628,44.80306345733042,2.4288840262582054,3.380743982494529,0.787746170678337,0.787746170678337,13.347555646877213,0.7489833799043257,2.220028285134252,0.9965844206683875,8.23851203501094,1186.9249331238784,553.8610503282276,3.413566739606127,0.5908096280087527,0.0516887226892779,2.264770240700219,2.0678336980306344,AS Roma,Left Center Back,Serie A,2015/2016
Archimede Morleo,208.0,140.0,0.6730769230769231,13.0,18.0,6.0,6.0,1.0,53.41388715537661,7.578112666011002,10.037303073657684,7.2230435738721415,41.329166666666666,11.0,4203.622875206011,2384.2999999999997,0.567201214472207,14.0,4.0,0.0846159353,0.021153983825,8.0,13.0,62.60447916219995,404,46.336633663366335,31.188118811881186,2.896039603960396,4.00990099009901,1.3366336633663365,1.3366336633663365,11.89913327718786,1.68819341569552,2.2360328629435435,1.6090938654665663,2.4504950495049505,936.4506405161904,531.1559405940594,3.118811881188119,0.8910891089108911,0.018850084596534655,1.7821782178217822,2.896039603960396,Bologna,Left Back,Serie A,2015/2016
Arlind Afrim Ajeti,329.0,235.0,0.7142857142857143,13.0,8.0,8.0,8.0,1.0,67.53096080310998,1.582938804357077,11.690102502776233,3.140652229604051,26.66300578034682,66.0,8722.095088377293,5168.7,0.5925984465461284,11.0,9.0,0.4586047233,0.05095608036666667,34.0,45.0,74.20952760996408,1341,22.08053691275168,15.771812080536913,0.87248322147651,0.5369127516778524,0.5369127516778524,0.5369127516778524,4.5322792485308705,0.10623750364812595,0.784570637770217,0.21078202883248665,4.429530201342282,585.3755092870666,346.89261744966444,0.7382550335570469,0.6040268456375839,0.030778840489932884,2.2818791946308723,3.0201342281879193,Frosinone,Right Center Back,Serie A,2015/2016
Armando Izzo,1449.0,1157.0,0.7984817115251898,64.0,97.0,43.0,41.0,0.9534883720930233,418.3531321598295,33.35318657294217,89.89508978389024,38.68132201285169,32.05072886297376,149.0,30769.729496384894,15335.800000000001,0.4984054215296819,88.0,15.0,0.9256097346000001,0.06170731564,81.0,93.0,72.28201381670377,2853,45.709779179810724,36.49842271293375,2.018927444794953,3.0599369085173502,1.3564668769716088,1.2933753943217665,13.197259689584527,1.0521509959918665,2.8358072487031625,1.220230978323397,4.700315457413249,970.6539273307537,483.7791798107256,2.77602523659306,0.47318611987381703,0.029199045255520507,2.555205047318612,2.9337539432176656,Genoa,Right Center Back,Serie A,2015/2016
Artur Ioniţă,863.0,685.0,0.7937427578215527,57.0,86.0,98.0,92.0,0.9387755102040817,698.6432921505711,162.62628997159084,169.83183331830892,60.14099843365931,53.073755656108595,67.0,14299.50456412482,5512.2,0.38548188682209533,107.0,40.0,2.9255698174,0.073139245435,199.0,87.0,54.425185617785196,2470,31.445344129554655,24.959514170040485,2.076923076923077,3.133603238866397,3.57085020242915,3.3522267206477734,25.456638175526884,5.925654290462823,6.188204452893848,2.191372412562485,2.4412955465587047,521.0345792596088,200.8493927125506,3.8987854251012144,1.45748987854251,0.10659970994574898,7.251012145748987,3.170040485829959,Hellas Verona,Right Defensive Midfield,Serie A,2015/2016
Assane Dioussé El Hadji,716.0,603.0,0.8421787709497207,70.0,23.0,56.0,53.0,0.9464285714285714,215.11649665201324,17.291529260706,45.86284516276092,40.5495846215224,51.98604651162791,61.0,13341.673488702052,6397.7,0.47952754992975033,23.0,5.0,0.0697752319,0.013955046379999999,6.0,12.0,67.90129914359714,854,75.45667447306792,63.5480093676815,7.377049180327869,2.423887587822014,5.901639344262295,5.585480093676815,22.670356790024815,1.8222923108472364,4.833320918792134,4.273375428497677,6.428571428571428,1406.031163914736,674.2306791569086,2.423887587822014,0.5269320843091335,0.007353361675644028,0.6323185011709602,1.2646370023419204,Empoli,Center Defensive Midfield,Serie A,2015/2016
Blerim Džemaili,835.0,663.0,0.7940119760479042,70.0,104.0,56.0,53.0,0.9464285714285714,401.5860155650824,66.30379659055832,94.67408055236304,44.32034446464228,43.35378787878788,102.0,17551.598563313,7119.4,0.4056268706419273,104.0,37.0,1.7617918192,0.04761599511351351,57.0,26.0,58.00401601342775,1862,40.359828141783034,32.046186895810955,3.3834586466165413,5.026852846401719,2.706766917293233,2.5617615467239525,19.410709667485186,3.2048021982546984,4.576083377933767,2.1422293242845356,4.930182599355532,848.3586845854833,344.1170784103115,5.026852846401719,1.7883995703544577,0.08515642520300751,2.7551020408163263,1.2567132116004298,Genoa,Left Defensive Midfield,Serie A,2015/2016
Borja Valero Iglesias,2341.0,2018.0,0.8620247757368645,255.0,230.0,244.0,234.0,0.9590163934426229,858.6546267762843,196.6450987555271,213.78585959829562,156.6089310293991,50.38253968253968,259.0,43606.665474585665,15799.1,0.36230928983111194,236.0,36.0,3.108322073,0.08634227980555556,133.0,6.0,57.23457045178419,3202,65.79950031230481,56.7207995003123,7.167395377888819,6.46470955652717,6.858213616489694,6.577139287945035,24.134577267290943,5.527188909430806,6.00897169389338,4.401875013318525,7.2798251093066835,1225.6714218340755,444.0721424109932,6.633354153653966,1.0118675827607744,0.08736695395690194,3.7382885696439727,0.16864459712679578,Fiorentina,Right Defensive Midfield,Serie A,2015/2016
Boukary Dramé,1289.0,1013.0,0.7858805275407292,81.0,82.0,59.0,54.0,0.9152542372881356,252.64883487846637,31.02357721255911,42.21652019761215,43.93857335818288,31.891250000000003,93.0,24392.837755464876,12371.6,0.5071816622577385,64.0,18.0,0.844631063,0.04692394794444445,37.0,57.0,68.66935711174088,2166,53.5595567867036,42.09141274238227,3.3656509695290855,3.407202216066482,2.451523545706371,2.243767313019391,10.49787402542104,1.2890683052309881,1.7541490386819452,1.8257024941073217,3.864265927977839,1013.5528153240252,514.0554016620499,2.6592797783933517,0.7479224376731303,0.03509547353185596,1.5373961218836565,2.3684210526315788,Atalanta,Left Back,Serie A,2015/2016
Boško Janković,237.0,130.0,0.5485232067510548,8.0,27.0,38.0,37.0,0.9736842105263158,100.1268677710681,33.05789558122804,18.52960536919242,3.420222350915698,63.34561403508771,13.0,4763.955247037547,2377.3,0.4990181218596286,21.0,15.0,1.2860782337,0.08573854891333334,69.0,26.0,48.46480592428107,941,22.667375132837407,12.433581296493092,0.7651434643995749,2.5823591923485654,3.634431455897981,3.5387885228480336,9.57642731072915,3.1617540938475277,1.7722258057676066,0.327120097324562,1.2433581296493093,455.6386527453552,227.3719447396387,2.008501594048884,1.434643995749203,0.12300429440276302,6.599362380446334,2.4867162592986185,Hellas Verona,Right Wing,Serie A,2015/2016
